"CryptoTroia ,""FOMC tutanaklarýndan beklenti harici bir þey çýkmadý. Robot sinyallerini açmaya baþlarým yakýnda.		";0
"		";0
"Bu haftaiçi kade… https://t.co/9LJcmK5yRO"",Wed Apr 06 21:23:10 +0000 2022		";0
"		";0
"CryptoTroia ,@CagatayKurt61 Ben dedim uðursuz coin paylaþmaya baþladýysa kâr alalým diye. Geldi piyasayý kuruttu yine spatulacý. Boða fenomeni,Wed Apr 06 21:20:31 +0000 2022		";0
"		";0
"CryptoTroia ,""Boða döngülerinin daha saðlam ve saðlýklý ilerleyebilmesi için ara düzeltmeler þarttýr. 		";0
"		";0
"Hiç can sýkacak bir durum… https://t.co/f3LAfoBDly"",Wed Apr 06 05:50:40 +0000 2022		";0
"		";0
"CryptoTroia ,RT @meslaus: @CryptoTroia ant sxp ray gxs scrt ve  daha niceleri için teþekkürler hocam her daim rakipteyiz #TroiaRobot,Tue Apr 05 20:14:22 +0000 2022		";0
"		";0
"CryptoTroia ,""RT @edebikalk: @CryptoTroia Hocam Kasým ayýndan bu yana yazdýðýnýz her þeye þahidim, inanýlmaz bir süreç yürüttünüz. Hem psikolojik olarak…"",Tue Apr 05 19:47:01 +0000 2022		";0
"		";0
"CryptoTroia ,Kucoin sponsorluðunda yeni üye olanlara 9 Nisan tarihine kadar vadeli iþlemlerde geçerli çekilebilir usdt hediyeler… https://t.co/UT2peiGanS,Tue Apr 05 19:43:23 +0000 2022		";0
"		";0
"CryptoTroia ,""Aylardýr tek bir þeye iþaret ediyorum, Mart ayý FED ardýndan Boða döngüsünün kapýsý aralanacak diyorum.		";0
"		";0
"Kapýyý ara… https://t.co/0edoemkZ62"",Tue Apr 05 19:37:08 +0000 2022		";0
"		";0
"CryptoTroia ,"". @DevolutionMeta ekibi aralýk vermeden güncellemelere devam ediyor. Ekibin çalýþkanlýðý takdire þayan.		";0
"		";0
"Bugün de V… https://t.co/fSbUequAXW"",Tue Apr 05 16:29:52 +0000 2022		";0
"		";0
"CryptoTroia ,@CagatayKurt61 Aman abi 84 milyon canlý yayýnda bizi izliyor ??,Tue Apr 05 15:44:52 +0000 2022		";0
"		";0
"CryptoTroia ,Saylor kadar insaný yoran baþka adam görmedim..,Tue Apr 05 15:06:34 +0000 2022		";0
"		";0
"CryptoTroia ,@Mehmet059609251 Ýþlemler eþ zamanlý gelmeye devam edecek. Size 5 iþlem geliyorsa oraya 1 iþlem geliyor zaten. Bu k… https://t.co/5TO4R5Vlo8,Tue Apr 05 15:01:54 +0000 2022		";0
"		";0
"kripto_expert,""1 Kiþiye 100Tl 		";0
"(Zaman 2 Saat)		";0
"Tek Yapmanýz Gereken Bu Twiti Beðenmek Ve Telegram Kullanýcý Adýný Yoruma Yazmak..."",Sat Feb 12 20:12:38 +0000 2022		";0
"		";0
"kripto_expert,""RT @CryptoTroia: Ýçerisinde epey yüklü bakiyemin bulunduðu Binance hesabým kilitlendi.		";0
"		";0
"Durumun ivedilikle çözülmesini bekliyorum. Benim gi…"",Mon Jan 17 23:31:07 +0000 2022		";0
"		";0
"kripto_expert,""Gittikçe popüler olmaya devam ediyor, biz 2 ay önce paylaþmýþtýk siz birde 2022 de görün ?? #ceekusdt #CEEKVR https://t.co/oXrq0Zzz82"",Mon Dec 27 20:44:14 +0000 2021		";0
"		";0
"kripto_expert,On Numara Sepet @YusufAlemdars Keydeyim bende ?????? https://t.co/cxuIvwmVsl,Fri Dec 17 15:08:49 +0000 2021		";0
"		";0
"kripto_expert,#Metaverse demiþken #CEEK þöyle 0.30$ civarýna gerilese de daha ekleme yapsak yaw :),Sat Dec 11 12:48:30 +0000 2021		";0
"		";0
"kripto_expert,2021 Yýlýnýn baþýndan bu yana en kötü proje bile min 2x-3x yaptý çoðu projeler uzaya çýktý bence piyasa çok pahalandý.,Sat Dec 11 12:38:17 +0000 2021		";0
"		";0
"kripto_expert,Daha 1 ay önce herkes Mega Boða diyordu :) Yüz binlerce abonesi olan kanallar vs 2021 Bitmeden Btc 100k 150k görece… https://t.co/RCt5CSotDe,Sat Dec 11 12:37:02 +0000 2021		";0
"		";0
"kripto_expert,Bugün Telegram grubumuzda paylaþtýðýmýz coin 3x yaptý. Kýsa vadede kazanmak istiyorsanýz telegram grubumuza ücretsi… https://t.co/0X4Iv3pSNK,Sat Oct 23 15:52:08 +0000 2021		";0
"		";0
"kripto_expert,@yunuscansii Pancake de Hotbitte kral,Tue Oct 19 09:09:23 +0000 2021		";0
"		";0
"kripto_expert,@KriptoFati Bende girdim 40 tan hadi bakalým ??,Thu May 28 12:15:32 +0000 2020		";0
"		";0
"WolfMS_,@dairAction_ @srozgl @yetersozbenim Yeri geldikçe paylaþacaðým bro hepinizi.,Fri Apr 08 20:01:14 +0000 2022		";0
"		";0
"WolfMS_,@Fehreddin @srozgl @yetersozbenim Trade için ben her zaman hacimli pariteleri kullanýrým bro. Eðer yatýrýmlýk soruy… https://t.co/9Mm2TKDGDY,Fri Apr 08 19:33:03 +0000 2022		";0
"		";0
"WolfMS_,@Serdarbahattin1 :D bünye büyük bro,Fri Apr 08 19:05:00 +0000 2022		";0
"		";0
"WolfMS_,@kacakmallboro ??,Fri Apr 08 19:04:20 +0000 2022		";0
"		";0
"WolfMS_,""$BTC - LTF Update:		";0
"		";0
"Kasten 10 gün önceki analizi alýntýlýyorum ki devamýnda gerçekleþen fiyat hareketlerini görün d… https://t.co/oO8dQ7UFla"",Fri Apr 08 18:58:45 +0000 2022		";0
"		";0
"WolfMS_,@yetersozbenim Çok daha iyilerini yapacaðýna inanýyorum brom ?? var ol.,Fri Apr 08 18:18:48 +0000 2022		";0
"		";0
"WolfMS_,@yetersozbenim @akablendr @srozgl ????,Fri Apr 08 17:15:21 +0000 2022		";0
"		";0
"WolfMS_,@akablendr @srozgl @yetersozbenim Güzel bir OB bro. Dikkate alýnýr.,Fri Apr 08 17:11:17 +0000 2022		";0
"		";0
"WolfMS_,@akablendr @srozgl @yetersozbenim Estaðfirullah bro. Öyle þey mi olur. Gayet baþarýlý bir çalýþma olmuþ seninki de ??,Fri Apr 08 17:08:32 +0000 2022		";0
"		";0
"WolfMS_,""Sadece benim deðil, öðrencilerin de setup’larý sizler için üzerinde çalýþmalýk.		";0
"		";0
"Kendilerini tebrik ediyorum… https://t.co/1MdmESUxM2"",Fri Apr 08 17:02:21 +0000 2022		";0
"		";0
"WolfMS_,@BadlandYW :D,Fri Apr 08 15:48:28 +0000 2022		";0
"		";0
"WolfMS_,@rahatyokdunyada Çünkü her tweet’imin altýnda bot hesaplarýný engellemekten sýkýldým bro.,Fri Apr 08 15:48:20 +0000 2022		";0
"		";0
"WolfMS_,""Bu KriptoHBA denilen þahýs, bot hesaplara zaman ayýracaðýna grafik çalýþsaydý gerçekten bahsettiði fiyat hareketler… https://t.co/J6GLRDGyYd"",Fri Apr 08 15:40:38 +0000 2022		";0
"		";0
"WolfMS_,Fiyatýn seyri baðlamýnda analizdeki görüþlerim geçerli. Elon Musk doðru zamanda doðru haberle fiyatý yukarý taþýdý… https://t.co/OUF5wkJEHA,Fri Apr 08 15:36:15 +0000 2022		";0
"		";0
"WolfMS_,@kuzey_1000 Mum kapanýþý.,Thu Apr 07 18:52:43 +0000 2022		";0
"		";0
"WolfMS_,@aselamkatuc 4H diyorum bro. 4H LTF analizime bak.,Thu Apr 07 16:38:08 +0000 2022		";0
"		";0
"WolfMS_,BTC’nin pumplamasý durumunda bu bakýþ açýmý alýntýlayýp “noldu BTC yükseldi” gibisinden durumlar söz konusu olabili… https://t.co/RrdRpaqrff,Thu Apr 07 16:10:21 +0000 2022		";0
"		";0
"WolfMS_,""HTF Breaker güçlü bir yapýdýr. Bkz. ilk 64k ATH’sindeki düþüþten önce oluþan yapý.		";0
"		";0
"Alýntýladýðým grafikteki gri ku… https://t.co/2KDqetXstx"",Thu Apr 07 16:04:06 +0000 2022		";0
"		";0
"WolfMS_,""Haftalýktaki görünüm gri kutudan ret. 1M ise Breaker ret. 		";0
"		";0
"Kýsacasý bu bölge üzerinde kalmalý. 4H grafiðimdeki sar… https://t.co/DFBvs39sAS"",Thu Apr 07 16:04:05 +0000 2022		";0
"		";0
"WolfMS_,""$VET - LTF Update:		";0
"		";0
"Impulsive harekette emirlerimi almasa da dün mavi kutu %7'lik bir yükseliþle iþlevsellik kazand… https://t.co/7w4aKQOU5q"",Thu Apr 07 08:29:42 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba ,		";0
"		";0
"2 Mart itibariyle sistemlerimizde son durum. 		";0
"		";0
"Endeks xu030 ve  Viop için yeni overall tazelenmi… https://t.co/0MEXFTZ0Sm"",Thu Mar 03 04:50:35 +0000 2022		";0
"		";0
"Btcrobotu,Açýða satýþ iþlemleri dahil deðildir.,Thu Feb 24 19:47:55 +0000 2022		";0
"		";0
"Btcrobotu,24 Þubat  itibariyle #sasa #krdmd #otkar Algoritmalarýmýzd son durumlar bu þekilde gerçekleþmiþtir. https://t.co/0SEbmnMtvT,Thu Feb 24 19:47:30 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba , 		";0
"		";0
"24 Þubat itibariyle sistemlerimizde son durum xu030 2257,93 seviyesinden sat þekilinde oluþmuþt… https://t.co/w8HspOq2Nj"",Thu Feb 24 19:42:33 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba ,		";0
"		";0
"17 Þubat itibariyle , Algoritmalarýmýzda son durum bu þekilde gerçekleþmiþtir. 2260 seviyesinden… https://t.co/4GEhJrKPW4"",Thu Feb 17 19:37:30 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese merhaba,		";0
"		";0
"17 Þubat itibariyle sistemlerimizde son durum bu þekilde gerçeklemiþtir. https://t.co/k4nG8Cnghu"",Wed Feb 16 21:14:34 +0000 2022		";0
"		";0
"Btcrobotu,""14 Þubat olacaktý ***		";0
"		";0
"Matriks geçmiþ datalarýn bir kýsmýný silmiþ. bu nedenle iþlem sayýsý düþmüþtür. önceki verilere göre ****"",Mon Feb 14 20:51:35 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"11 Þubat itibariyle Algoritmalarýmýzda son durum.		";0
"		";0
"Böylelikle 3.2 içerisinde Xu030 Hisselerinde ve… https://t.co/Btx2J1x4Zp"",Mon Feb 14 20:50:28 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"11 Þubat itibariyle Algoritmalarýmýzda son durum.		";0
"		";0
"Böylelikle 3.5 içerisinde Xu030 Hisselerinde ve… https://t.co/ojU5XYnuln"",Fri Feb 11 19:47:41 +0000 2022		";0
"		";0
"Btcrobotu,""EREGL Son durum.		";0
"		";0
"Algoritmalarýmýzda bugün toplamda % 110 getiri ile yeni overall tazenlenmiþtir. https://t.co/dQUcJ3SxUW"",Thu Feb 10 17:47:09 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"10 Þubat itibariyle Algoritmalarýmýzda son durum.		";0
"		";0
"Böylelikle 3.5 içerisinde Xu030 Hisselerinde ve… https://t.co/bEnJz85UOo"",Thu Feb 10 17:43:43 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"9 Þubat itibariyle Algoritmalarýmýzda son durum.		";0
"		";0
"Böylelikle 3.5 içerisinde Xu030 Hisselerinde ve… https://t.co/zaFHdDz8Cg"",Wed Feb 09 16:41:47 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"9 Þubat itibariyle Algoritmalarýmýzda son durum.		";0
"		";0
"Böylelikle 3.5 içerisinde Xu030 Hisselerinde ve… https://t.co/d28Igb6c0H"",Tue Feb 08 20:44:52 +0000 2022		";0
"		";0
"Btcrobotu,""7 Þubat Eregl 		";0
"		";0
"Algoritmalarýmýzda son durum 		";0
"		";0
"% 90 üzerinde kanç saðlamýþtýr. https://t.co/tGI9uOnTew"",Mon Feb 07 18:13:02 +0000 2022		";0
"		";0
"Btcrobotu,Açýða satýþ iþlemleri dahil deðildir. !,Mon Feb 07 18:11:17 +0000 2022		";0
"		";0
"Btcrobotu,""7 Þubat itibariyle Krdmd algoritmalarýmýzda toplam kazanç 34 iþlem ile  % 114 e ulaþmýþtýr.		";0
"		";0
"Algoritmalarýmýz hakký… https://t.co/VTrdUlliPa"",Mon Feb 07 18:00:50 +0000 2022		";0
"		";0
"Btcrobotu,""Herkese Merhaba		";0
"		";0
"7 Þubat itibariyle Algoritmalarýmýzda yeni overall tazenlenmiþtir.		";0
"		";0
"Böylelikle 3.5 içerisinde Xu03… https://t.co/bXggYE3adq"",Mon Feb 07 17:55:58 +0000 2022		";0
"		";0
"Btcrobotu,@SudemirSalim @NihalAkarsu34 ince espiler ve kapaklar  bonus :),Sat Feb 05 21:05:32 +0000 2022		";0
"		";0
"Btcrobotu,""@NihalAkarsu34 1- yabancý dizi:  person of interest ( aksiyon bilim kurgu )		";0
"		";0
"2- mad max of road ( full aksiyon)		";0
"		";0
"3-… https://t.co/PKWdcL4zP7"",Sat Feb 05 21:03:12 +0000 2022		";0
"		";0
"Btcrobotu,4 þubat itibariyle #sasa son durum https://t.co/paqTidj7jx,Fri Feb 04 17:47:12 +0000 2022		";0
"		";0
"kriptowarrior,@Recepakbaba16 ??,Fri Apr 08 20:22:35 +0000 2022		";0
"		";0
"kriptowarrior,@twirlywood nasip ??,Fri Apr 08 20:22:30 +0000 2022		";0
"		";0
"kriptowarrior,""Adam tek twitle #hamster coini %100 yaptýrdý ahahhahaha ??		";0
"		";0
"Gemcilerin yüzü gülüyor majör altcoinlerde olan dostlar… https://t.co/Q3UHvzM0f3"",Fri Apr 08 20:16:44 +0000 2022		";0
"		";0
"kriptowarrior,@erkanakturk2 hoþ buldum kardeþim????,Fri Apr 08 20:08:00 +0000 2022		";0
"		";0
"kriptowarrior,@btc_magazin 42.700 ün alt kanalýna düþeceðini düþünmüyorum. https://t.co/DAIFuJK8dJ,Fri Apr 08 18:50:03 +0000 2022		";0
"		";0
"kriptowarrior,@YusufAlemdars ??????MANA??????,Fri Apr 08 18:42:58 +0000 2022		";0
"		";0
"kriptowarrior,@Balzac78187686 haklýsýn dostum ??,Fri Apr 08 17:07:35 +0000 2022		";0
"		";0
"kriptowarrior,""2022 yýlý içerisinde #Bitcoin 100.000$ olacaðýna inanýyor musun?		";0
"		";0
"  Hayýr                 Belki… https://t.co/gOjVgUJeuh"",Fri Apr 08 17:06:12 +0000 2022		";0
"		";0
"kriptowarrior,#Bitcoin geleceðimizi inþa edecek ekonomik yapý taþý.,Fri Apr 08 15:37:44 +0000 2022		";0
"		";0
"kriptowarrior,@twirlywood boþ,Fri Apr 08 12:20:42 +0000 2022		";0
"		";0
"kriptowarrior,@Alpayyp ????,Fri Apr 08 12:20:31 +0000 2022		";0
"		";0
"kriptowarrior,@kripto_takipp eyv,Fri Apr 08 12:20:24 +0000 2022		";0
"		";0
"kriptowarrior,@onsaatt Adamsýn??,Fri Apr 08 12:20:13 +0000 2022		";0
"		";0
"kriptowarrior,""Kripto Savaþçýsý dostlarým beni diðer FENOMENLERLE KARIÞTIRMAYIN.		";0
"		";0
"   -Herkese yorumda yanýt veririm hiç bir dostum… https://t.co/IJ6B1G3cSY"",Fri Apr 08 09:00:02 +0000 2022		";0
"		";0
"kriptowarrior,@twirlywood ????,Thu Apr 07 22:34:59 +0000 2022		";0
"		";0
"kriptowarrior,@Balzac78187686 umarým güzel kazanç yakalarsýn ??,Thu Apr 07 20:58:35 +0000 2022		";0
"		";0
"kriptowarrior,@Balzac78187686 nft hiç anlamýyorum dostum opensea hesabým bile yok ??,Thu Apr 07 20:55:07 +0000 2022		";0
"		";0
"kriptowarrior,@AcunerSuna Tabii Suna haným farketmez ??????,Thu Apr 07 20:54:12 +0000 2022		";0
"		";0
"kriptowarrior,@Recepakbaba16 ahahha ??,Thu Apr 07 20:49:30 +0000 2022		";0
"		";0
"kriptowarrior,@Alpayyp ????,Thu Apr 07 20:44:42 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Bitcoin teknik grafiðinde boðadan sesler...		";0
"		";0
"Belki tesadüf belki bir iþaret :) https://t.co/pRaese0DMv"",Fri Apr 08 21:24:44 +0000 2022		";0
"		";0
"LoyaTheTrader,""Ne almaya ne satmaya fýrsat vermeyecek kadar hýzlý ve sert bir ralli koþusunun çok yakýnýnda olabiliriz...		";0
"		";0
"Belki t… https://t.co/QT2RbsweL2"",Fri Apr 08 17:58:36 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Bitcoin """"golden cross"""" boða kesiþimine hazýrlanýyor...		";0
"**		";0
"Not: 50 günlük hareketli ortalamanýn 200 günlük hareketl… https://t.co/WgEafNZmmo"",Fri Apr 08 17:07:17 +0000 2022		";0
"		";0
"LoyaTheTrader,""Yakýnda telegramý aktif olarak kullanýma baþlayacaðým... 		";0
"		";0
"Katýlmak için ??		";0
"https://t.co/wUVm1ggP3R"",Fri Apr 08 09:07:51 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Bitcoin teknik görüntü düþüþ deðil yükseliþ onayý diyor...		";0
"		";0
"Çalýþýp çalýþmayacaðýný sadece zaman gösterecek https://t.co/fBYM2IXfrV"",Thu Apr 07 19:20:30 +0000 2022		";0
"		";0
"LoyaTheTrader,""@fatihhpoyrz Çünkü birçok proje scam çýkabiliyor, tahta üzerinde çeþitli spekülasyon ve manipülasyonlar dönebiliyor... 		";0
"		";0
"Büyük sorumluluk..."",Thu Apr 07 09:52:18 +0000 2022		";0
"		";0
"LoyaTheTrader,""Sevgili ayýlar: FED tutanaklarýndaki aþýrý þahin söylemlere raðmen #bitcoin'i %10 bile düþüremediniz... 		";0
"		";0
"Ne oldu? Nefesiniz mi kesildi??"",Thu Apr 07 06:48:33 +0000 2022		";0
"		";0
"LoyaTheTrader,""20binciler: Kaçýn... Boðalar geliyor 		";0
"		";0
"#Bitcoin"",Thu Apr 07 06:40:53 +0000 2022		";0
"		";0
"LoyaTheTrader,@jokerr1702 belki tesadüf belki iþaret dedim 33binden iþlem görüyordu 48bine dayandý... Eleþtiriye açýðým ama sezarýn hakký sezara lütfen,Wed Apr 06 12:33:08 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Ethereum RSI göstergesindeki """"bullish"""" yapýya dikkat ediniz...		";0
"		";0
"Belki tesadüf belki bir iþaret :) https://t.co/LImID5mAKo"",Wed Apr 06 12:27:18 +0000 2022		";0
"		";0
"LoyaTheTrader,""Tesadüf olamayacak kadar muntazam...		";0
"		";0
"#bitcoin https://t.co/xLSQp5d5c6"",Wed Apr 06 07:57:10 +0000 2022		";0
"		";0
"LoyaTheTrader,""Altcoin grafikleri oldukça bullish… 		";0
"		";0
"#Bitcoin"",Tue Apr 05 13:01:54 +0000 2022		";0
"		";0
"LoyaTheTrader,#Bitcoin bir önceki ralli koþusunda turuncu hareketli ortalama (ema250)'yi nasýl kendine destek yaptýðýna ve sonras… https://t.co/m6i44EEtwi,Mon Apr 04 18:10:40 +0000 2022		";0
"		";0
"LoyaTheTrader,""“Boða piyasalarý karamsarlýkta doðar, kuþkuda büyür, iyimserlikte olgunlaþýr ve coþkuda ölür.		";0
"		";0
"33bindeyken 10K olac… https://t.co/8nm32aKWAT"",Mon Apr 04 09:33:00 +0000 2022		";0
"		";0
"LoyaTheTrader,""Trendin yönü deðiþti. Dipler artýk satýn almak var		";0
"		";0
"#Bitcoin"",Mon Apr 04 09:09:27 +0000 2022		";0
"		";0
"LoyaTheTrader,""2019 ralli koþusu ile günümüzdeki RSI ve fiyat hareketlerindeki benzerliðe dikkat ediniz!		";0
"		";0
"Bu döngüye göre 2022 boð… https://t.co/p3Byqgh389"",Sun Apr 03 20:49:31 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Bitcoin haftalýk MACD'deki boða kesiþimi ve günlük fiyat grafiðindeki bullish yapý...		";0
"		";0
"Perakendeciler trendin dönü… https://t.co/HIkDkiJD20"",Sun Apr 03 15:49:01 +0000 2022		";0
"		";0
"LoyaTheTrader,""Twitter’ý #bitcoin ve #ethereum analizi paylaþmak için kullanýyorum. 		";0
"		";0
"Altcoin analizleri için telegramý kullanacað… https://t.co/J6F3Mrmy7R"",Sun Apr 03 13:53:20 +0000 2022		";0
"		";0
"LoyaTheTrader,https://t.co/qavoVIdnza,Sun Apr 03 08:37:07 +0000 2022		";0
"		";0
"LoyaTheTrader,""#Bitcoin'de yaþanan ralli döngülerindeki grafiksel benzerliðe dikkat ediniz... 		";0
"		";0
"Belki tesadüf belki bir iþaret https://t.co/U7j7jnSXl5"",Sun Apr 03 08:24:31 +0000 2022		";0
"		";0
"Kriptokoin,#AstroSwap (#ASTRO) Nedir? https://t.co/fbxk36B3hw,Fri Apr 08 22:30:42 +0000 2022		";0
"		";0
"Kriptokoin,Þoke Etti: #Kripto Para Cinayetinde Sanýklardan Tahliye Talebi! https://t.co/UMnuM3bI43,Fri Apr 08 22:00:41 +0000 2022		";0
"		";0
"Kriptokoin,Bu #Altcoin'lerin Kurumsal Taleple Patlamasý Bekleniyor! https://t.co/KXDopzPYNT,Fri Apr 08 21:30:27 +0000 2022		";0
"		";0
"Kriptokoin,Dikkat: #SHIB ve Bu 2 #Altcoin'de Balinalar Harekete Geçti! https://t.co/Egjsj6r1pC,Fri Apr 08 20:50:39 +0000 2022		";0
"		";0
"Kriptokoin,3 Analist: #Altýn Fiyatlarý Bu Seviyelere Düþüyor! https://t.co/IdRMdhXVf0,Fri Apr 08 20:30:34 +0000 2022		";0
"		";0
"Kriptokoin,3 Kez Haklý Çýkan Analist: #Ethereum ve Bu 3 #Altcoin'e Bakýn! https://t.co/NeGTwe0byZ,Fri Apr 08 20:08:10 +0000 2022		";0
"		";0
"Kriptokoin,#Shiba Inu ve #DOGE: Yatýrýmcýlar Bu Seviyelere Hazýrlanmalý! https://t.co/BnVvIGeyvX,Fri Apr 08 19:30:17 +0000 2022		";0
"		";0
"Kriptokoin,4 Kez Bilen Analistin Son #Bitcoin Tahmini: Bu Seviyeler! https://t.co/D4QEzRzlJy,Fri Apr 08 19:00:38 +0000 2022		";0
"		";0
"Kriptokoin,Herkes Bu #Altcoin'i Konuþuyor: 3 Dev Haber Duyurdu! https://t.co/1CyuxUQ44n,Fri Apr 08 18:31:55 +0000 2022		";0
"		";0
"Kriptokoin,Ünlü CEO: #Altýn Ýçin 12 Ay Boyunca Bu Seviyeleri Bekleyin! https://t.co/Hgo3DEZaef,Fri Apr 08 18:00:50 +0000 2022		";0
"		";0
"Kriptokoin,Elon Musk Durmuyor: #BTC ve #DOGE Bu Haberle Zýpladý! https://t.co/bVbaq0bkfj,Fri Apr 08 17:36:51 +0000 2022		";0
"		";0
"Kriptokoin,""#SHIB, #ADA, #Cosmos ve Bu 10 #Altcoin'de Büyük Geliþmeler Var! https://t.co/7sM0J5WmVX"",Fri Apr 08 17:17:36 +0000 2022		";0
"		";0
"Kriptokoin,""Sýcak Geliþme: #Tether'ler Çekilirken, Borsalara Bitcoin Yaðýyor! https://t.co/NZ0jFMG6s9"",Fri Apr 08 16:33:41 +0000 2022		";0
"		";0
"Kriptokoin,""??Ýþte Günün ATH Yapan #Kripto Para Birimleri??		";0
"		";0
"#altcoin #kriptopara #kriptoparapiyasasý #nft #DeFi #metaverse https://t.co/Up5r3P5oKg"",Fri Apr 08 16:15:00 +0000 2022		";0
"		";0
"Kriptokoin,15 Analist: #DOGE ve Bu 4 #Altcoin Ýçin Nisan Ortasýný Bekleyin! https://t.co/htDIGgFAEN,Fri Apr 08 16:06:06 +0000 2022		";0
"		";0
"Kriptokoin,#KuCoin’den Türk Yatýrýmcýlara Özel 1.500.000 TL Ödüllü Etkinlik! https://t.co/vsgGf1LKT7,Fri Apr 08 16:00:26 +0000 2022		";0
"		";0
"Kriptokoin,Önemli Geliþme: Vodafone Bu #Metaverse #Coin'i Seçti! https://t.co/uYpy1gqRgh,Fri Apr 08 15:30:31 +0000 2022		";0
"		";0
"Kriptokoin,""#Bitcoin'in Her Adýmýný Bilen Analist, Korkutan Rakamý Verdi https://t.co/HgPkIqzR90"",Fri Apr 08 15:00:32 +0000 2022		";0
"		";0
"Kriptokoin,""7 Analist, Kritik #Altýn Fiyatý Tahminleri Yaptý: Mayýs'ta... https://t.co/bCXWM6Z0MO"",Fri Apr 08 14:30:40 +0000 2022		";0
"		";0
"Kriptokoin,????Ýþte Günün En Çok  Kazanan ve Kaybeden #Kripto Para Birimleri?? https://t.co/xfy7tyiI6k,Fri Apr 08 14:15:00 +0000 2022		";0
"		";0
"CryptoSarelf,""#NASDAQ Borsasý 14311 desteði üzerinde haftalýk kapanýþ yaptý. 		";0
"		";0
"Hafta sonu bu belirsizlikten dolayý #btc sýð ve ha… https://t.co/I1spiiPcAf"",Fri Apr 08 21:20:59 +0000 2022		";0
"		";0
"CryptoSarelf,""@gmgiray Senin yorumlarýna gelmiyor mu botlarý abi? 		";0
"		";0
"Canýmmmm bu aralar sadece bunu takip ediyorum gibi yorumlar"",Fri Apr 08 21:02:22 +0000 2022		";0
"		";0
"CryptoSarelf,@cebraildogan133 Estaðfirullah abi,Fri Apr 08 21:01:17 +0000 2022		";0
"		";0
"CryptoSarelf,@nhtctnk Botlarý üstümüzden salsýn. Ne istiyorsa öyle hitap edeceðim ????,Fri Apr 08 21:00:38 +0000 2022		";0
"		";0
"CryptoSarelf,@umitfy Ne bileyim abi kimdir necidir. Her yorumun altýnda botlarý saniyelik yorum atýyor :),Fri Apr 08 20:59:57 +0000 2022		";0
"		";0
"CryptoSarelf,@canemre727272 Güzel soru. 8 saat önceki tweetimi okumalýsýn ??,Fri Apr 08 20:28:04 +0000 2022		";0
"		";0
"CryptoSarelf,@osman_gulcemal Hayýr 10x,Fri Apr 08 20:25:54 +0000 2022		";0
"		";0
"CryptoSarelf,@fatihcrypto1 Yav oðlum bi dur yav atooo bu kafa atýyorrrrr ??????????,Fri Apr 08 20:25:08 +0000 2022		";0
"		";0
"CryptoSarelf,@Sezerbey46 24 bin dolar deðil 24btc :),Fri Apr 08 20:24:09 +0000 2022		";0
"		";0
"CryptoSarelf,@fatihcrypto1 Abi inþallah bana boynuzu gelmez ????????,Fri Apr 08 20:23:21 +0000 2022		";0
"		";0
"CryptoSarelf,@kriptomaaaa Stop noktasý yazýyor :),Fri Apr 08 20:22:26 +0000 2022		";0
"		";0
"CryptoSarelf,@mehmetisik2064 ??,Fri Apr 08 18:58:30 +0000 2022		";0
"		";0
"CryptoSarelf,@kenanyl95472634 Hayýrlý olsun kardeþimmmmm bol kazançlar ??,Fri Apr 08 18:52:22 +0000 2022		";0
"		";0
"CryptoSarelf,@GokhanGark Bana mý gelecek ? ??,Fri Apr 08 18:18:41 +0000 2022		";0
"		";0
"CryptoSarelf,Herkes yine öldük bittik battýk diyorsa bu dönmez 20K kapýda diyorsa ve ben bunlarý görüyorsam  nakite geçirdiðim m… https://t.co/FenCOp47pN,Fri Apr 08 17:41:08 +0000 2022		";0
"		";0
"CryptoSarelf,""Herkes tekrar karamsarlýk öldük bittik batýyoruz demeye baþladý. Altlar 15 günde  2-3x yaparken herkes iyidi , btc… https://t.co/3KwjcXWuFQ"",Fri Apr 08 17:37:46 +0000 2022		";0
"		";0
"CryptoSarelf,@tolgahanizmir Pandemi baþlangýcýnda btc %60 düþtü sonra yükseldi bunuda bil :),Fri Apr 08 17:08:58 +0000 2022		";0
"		";0
"CryptoSarelf,@dogalatas Ben yayým parayý basacaz mý ??,Fri Apr 08 17:02:52 +0000 2022		";0
"		";0
"CryptoSarelf,""#DXY  ABD dolar endeksi 2020 pandemi baþlangýç seviyesine yükseldi. 100 ün üzerine attý ve müdahale geldi. 		";0
"		";0
